,Time,Theta1,Theta2,Omega1,Omega2,x1_true,y1_true,x2_true,y2_true,Theta1_pred,Theta2_pred,Omega1_pred,Omega2_pred,x1_pred,y1_pred,x2_pred,y2_pred
7114,7.114,1.6285698,23.084375,7.2002563,16.17008,0.26625502,0.015399626,0.02939485,0.1379808,1.8004082,23.410961,6.7419515,16.267866,0.25970042,0.060700826,-0.003965497,0.10081538
7115,7.115,1.635804,23.10054,7.286748,16.191065,0.26613665,0.017325353,0.027326003,0.1360619,1.812271,23.430801,6.835755,16.289623,0.25896206,0.063777246,-0.005447775,0.09865305
7116,7.116,1.6431241,23.116724,7.3723836,16.210909,0.2660027,0.019273004,0.025301829,0.13412929,1.8242646,23.450773,6.9285917,16.310272,0.25817853,0.066878475,-0.006875068,0.09646692
7117,7.117,1.6505293,23.132925,7.457149,16.229612,0.2658527,0.021242252,0.023322672,0.13218403,1.8339914,23.46809,7.019697,16.329224,0.25751582,0.06938651,-0.008010387,0.09438087
7118,7.118,1.6580188,23.149147,7.5410323,16.247171,0.26568615,0.023232756,0.021388426,0.13022579,1.8407129,23.480768,7.1091566,16.34627,0.25704363,0.07111583,-0.008778125,0.092741884
7119,7.119,1.6655918,23.165384,7.624022,16.263584,0.2655026,0.025244115,0.019499868,0.1282565,1.8482243,23.493689,7.1967683,16.362339,0.2565022,0.07304455,-0.009576768,0.091234386
7120,7.12,1.6732477,23.181639,7.7061067,16.278849,0.26530156,0.027276006,0.017656997,0.12627633,1.8558577,23.506771,7.2831035,16.377434,0.25593716,0.0750004,-0.0103569925,0.08970779
7121,7.121,1.6809855,23.197906,7.7872763,16.292969,0.26508257,0.029328005,0.015860349,0.12428677,1.8636383,23.520409,7.3678975,16.391548,0.25534588,0.07698944,-0.011124104,0.08806398
7122,7.122,1.6888043,23.21419,7.867522,16.305944,0.26484513,0.031399723,0.01410979,0.12228799,1.8715149,23.534233,7.451496,16.40467,0.25473154,0.078998305,-0.011866063,0.086388096
7123,7.123,1.6967034,23.230486,7.9468346,16.317783,0.26458883,0.033490773,0.0124056935,0.12028107,1.8795272,23.548151,7.533935,16.41681,0.25409043,0.08103673,-0.012584209,0.08471544
7124,7.124,1.7046819,23.246794,8.025207,16.328485,0.26431322,0.035600692,0.010748327,0.118267074,1.8873967,23.561583,7.6149063,16.4279,0.25344482,0.083033755,-0.013255149,0.08313039
7125,7.125,1.712739,23.263113,8.102632,16.338062,0.2640178,0.037729118,0.00913766,0.116246685,1.895245,23.574997,7.6948056,16.437965,0.25278535,0.08502028,-0.013891935,0.0815394
7126,7.126,1.7208737,23.279444,8.179103,16.346521,0.26370215,0.039875556,0.007573813,0.114220455,1.9031793,23.588497,7.7735486,16.446966,0.25210285,0.08702327,-0.014503121,0.079942614
7127,7.127,1.7290852,23.295782,8.254615,16.353872,0.26336583,0.042039577,0.006057054,0.11219002,1.9110397,23.602406,7.850905,16.454813,0.25141102,0.08900219,-0.015070707,0.07821428
7128,7.128,1.7373726,23.31213,8.329163,16.360125,0.2630084,0.044220734,0.004587233,0.11015554,1.9188913,23.616455,7.9270372,16.461601,0.25070447,0.090973414,-0.0155994,0.07644275
7129,7.129,1.7457349,23.328484,8.402742,16.365292,0.26262942,0.046418514,0.0031645894,0.10811858,1.9268392,23.630562,8.002005,16.467379,0.24997349,0.0929631,-0.016098902,0.07467732
7130,7.13,1.7541714,23.344845,8.475351,16.369389,0.26222846,0.0486325,0.0017889142,0.106079325,1.9347128,23.645046,8.075939,16.471956,0.24923381,0.09492837,-0.016545832,0.07279074
7131,7.131,1.7626809,23.36121,8.546988,16.37243,0.26180515,0.050862145,0.00046041608,0.10403936,1.9426509,23.659637,8.14872,16.475523,0.24847242,0.09690381,-0.016955912,0.07089063
7132,7.132,1.7712626,23.37758,8.617649,16.374435,0.26135904,0.053106993,-0.000821203,0.101998866,1.9507638,23.674292,8.220327,16.478233,0.24767809,0.098916434,-0.017340556,0.06901656
7133,7.133,1.7799156,23.393953,8.687335,16.37542,0.2608897,0.055366497,-0.0020558536,0.09995942,1.95867,23.689219,8.289904,16.48037,0.2468883,0.10087152,-0.017654553,0.06701921
7134,7.134,1.7886387,23.41033,8.756045,16.375402,0.2603968,0.05764014,-0.0032437146,0.09792115,1.9666806,23.704237,8.358372,16.481524,0.24607234,0.10284599,-0.01793228,0.06502462
7135,7.135,1.7974312,23.426706,8.82378,16.374409,0.25987998,0.059927426,-0.0043848157,0.09588571,1.9749132,23.719326,8.425737,16.481743,0.24521731,0.10486829,-0.018186584,0.06306781
7136,7.136,1.8062919,23.443085,8.890542,16.372458,0.25933877,0.062227763,-0.0054795146,0.09385319,1.9833008,23.734468,8.491995,16.481047,0.24432911,0.10692136,-0.018411651,0.06113724
7137,7.137,1.81522,23.459461,8.956333,16.369574,0.25877285,0.06454065,-0.0065278113,0.09182523,1.9914836,23.749443,8.55571,16.479164,0.24344602,0.10891704,-0.018579692,0.059203766
7138,7.138,1.8242142,23.475836,9.021156,16.365784,0.2581819,0.06686546,-0.007529944,0.089802384,1.9997951,23.76446,8.618341,16.476398,0.24253237,0.110936664,-0.018717319,0.057294417
7139,7.139,1.8332738,23.492208,9.085016,16.361115,0.25756556,0.06920169,-0.0084861815,0.087785326,2.0083914,23.779564,8.679945,16.472727,0.24156977,0.11301742,-0.01883991,0.05543545
7140,7.14,1.8423975,23.50858,9.147916,16.355595,0.25692347,0.07154872,-0.009396851,0.085774586,2.017157,23.795036,8.740292,16.468252,0.24056983,0.11513057,-0.018917799,0.05352649
7141,7.141,1.8515843,23.524942,9.209862,16.349255,0.25625533,0.073906,-0.010262102,0.08377232,2.0259852,23.810574,8.799545,16.462967,0.23954406,0.117249854,-0.018955112,0.051621646
7142,7.142,1.8608333,23.541302,9.270861,16.342123,0.25556082,0.0762729,-0.011082351,0.08177804,2.0349784,23.82622,8.858133,16.45684,0.23847996,0.11939934,-0.018960819,0.049734846
7143,7.143,1.8701433,23.557655,9.330917,16.334234,0.25483966,0.078648835,-0.011857897,0.07979286,2.0477438,23.839348,8.911345,16.450142,0.23693638,0.12243382,-0.019567654,0.04939568
7144,7.144,1.8795133,23.574,9.390042,16.325623,0.25409156,0.081033185,-0.012589067,0.07781833,2.063486,23.850456,8.959717,16.442913,0.23497972,0.12614842,-0.020697176,0.0502655
7145,7.145,1.888942,23.590336,9.448242,16.316324,0.25331622,0.08342531,-0.013276309,0.075854465,2.0791383,23.86171,9.007286,16.435003,0.23297651,0.12981077,-0.021830276,0.051055484
7146,7.146,1.8984286,23.606663,9.5055275,16.306374,0.2525134,0.08582462,-0.013919979,0.073902346,2.0947337,23.873163,9.054007,16.426525,0.2309238,0.13342822,-0.022964269,0.051759697
7147,7.147,1.9079716,23.62298,9.561907,16.295813,0.2516829,0.08823042,-0.014520496,0.07196244,2.1102257,23.884766,9.099699,16.41764,0.22882912,0.13698952,-0.024094313,0.052380852
7148,7.148,1.9175702,23.639286,9.617393,16.28468,0.25082442,0.09064213,-0.015078306,0.07003581,2.1256275,23.8965,9.144642,16.408173,0.22669216,0.14049752,-0.025221094,0.05292695
7149,7.149,1.9272232,23.655579,9.671996,16.273014,0.24993779,0.09305908,-0.015593961,0.06812344,2.140944,23.908373,9.188831,16.398148,0.22451372,0.14395303,-0.02634205,0.053397663
7150,7.15,1.9369293,23.671856,9.725729,16.260862,0.24902278,0.09548058,-0.016067922,0.066226296,2.1561713,23.920368,9.232283,16.387606,0.22229576,0.14735495,-0.027455747,0.053797074
7151,7.151,1.9466876,23.688122,9.7786045,16.248266,0.24807921,0.09790602,-0.016500592,0.06434387,2.1713796,23.932728,9.275261,16.376472,0.22002913,0.1507185,-0.028546989,0.054081015
7152,7.152,1.9564966,23.70437,9.830637,16.235271,0.24710694,0.10033468,-0.016892612,0.062478065,2.1865916,23.945385,9.317694,16.364828,0.21771103,0.15404804,-0.029622048,0.054272123
7153,7.153,1.9663553,23.720604,9.881842,16.221926,0.24610578,0.102765925,-0.017244473,0.060628865,2.201946,23.95836,9.359879,16.352549,0.21532014,0.15737256,-0.030697495,0.05439581
7154,7.154,1.9762627,23.73682,9.932234,16.208282,0.24507558,0.1051991,-0.017556787,0.058797203,2.2172806,23.971436,9.401516,16.339863,0.21288167,0.16065578,-0.031768575,0.054471277
7155,7.155,1.9862196,23.753025,9.9818325,16.194426,0.24401598,0.10763406,-0.01783,0.05698253,2.2325463,23.984608,9.442474,16.32689,0.21040446,0.16388673,-0.032825932,0.054488957
7156,7.156,1.9962258,23.769218,10.030652,16.180393,0.24292678,0.1100703,-0.018064678,0.055185422,2.2478704,23.997894,9.482994,16.313705,0.20786841,0.16709162,-0.033887014,0.054471895
7157,7.157,2.0062804,23.785402,10.078706,16.166214,0.2418078,0.11250722,-0.018261269,0.053405862,2.2631302,24.011272,9.522905,16.300343,0.20529455,0.17024407,-0.034932658,0.05440028
7158,7.158,2.0163832,23.801577,10.126007,16.15191,0.24065886,0.11494436,-0.018420324,0.05164448,2.2783234,24.024754,9.562189,16.286858,0.20268439,0.17334338,-0.03595932,0.054271676
7159,7.159,2.026533,23.81774,10.172568,16.137512,0.23947982,0.117381014,-0.018542424,0.049902126,2.293438,24.038338,9.601006,16.273167,0.20004134,0.17638694,-0.036962926,0.054084554
7160,7.16,2.0367296,23.83389,10.218403,16.123047,0.23827049,0.11981677,-0.01862827,0.048179433,2.3084793,24.052036,9.639408,16.259277,0.19736572,0.17937577,-0.03794098,0.053838342
7161,7.161,2.046972,23.85003,10.263521,16.10854,0.2370308,0.12225093,-0.018678337,0.046476766,2.3234577,24.065678,9.677326,16.245226,0.19465691,0.18231177,-0.03891544,0.053576216
7162,7.162,2.0572598,23.86616,10.307938,16.094017,0.23576058,0.124682926,-0.018693224,0.04479458,2.3383932,24.078846,9.715025,16.230774,0.19191238,0.18519862,-0.039944544,0.053398564
7163,7.163,2.0675924,23.882277,10.351663,16.079504,0.23445973,0.12711224,-0.01867354,0.043133385,2.3532598,24.09209,9.752172,16.216305,0.18913801,0.18803112,-0.040952995,0.05317186
7164,7.164,2.077969,23.898382,10.394709,16.065023,0.23312812,0.12953828,-0.01861982,0.041493617,2.3680537,24.105421,9.78875,16.20185,0.18633571,0.19080852,-0.041937158,0.052894115
7165,7.165,2.0883894,23.914476,10.437085,16.050604,0.23176566,0.13196047,-0.018532723,0.0398757,2.38277,24.118826,9.824774,16.187439,0.18350762,0.19352995,-0.042896077,0.052568063
7166,7.166,2.0988524,23.93056,10.478805,16.03627,0.2303723,0.13437818,-0.018412814,0.038280003,2.3974323,24.13231,9.860277,16.173105,0.1806504,0.1961997,-0.0438319,0.052197665
7167,7.167,2.1093576,23.946629,10.519877,16.022043,0.22894795,0.13679083,-0.018260866,0.036707394,2.4120388,24.145855,9.895258,16.15887,0.17776544,0.19881734,-0.044745952,0.05178821
7168,7.168,2.1199045,23.962687,10.560314,16.007948,0.22749253,0.13919787,-0.018077359,0.035157852,2.4265811,24.159477,9.929722,16.144756,0.17485549,0.20138134,-0.04563245,0.051334813
7169,7.169,2.1304927,23.978735,10.600124,15.994009,0.22600594,0.14159875,-0.017862707,0.033631273,2.4410524,24.173168,9.963676,16.130764,0.17192303,0.20389056,-0.046490043,0.050839514
7170,7.17,2.141121,23.994768,10.639318,15.980248,0.22448826,0.14399275,-0.017618045,0.032129347,2.455478,24.186932,9.997162,16.116928,0.16896401,0.20634933,-0.04732193,0.050306767
7171,7.171,2.1517892,24.010792,10.677906,15.966689,0.22293936,0.14637941,-0.017343491,0.030651107,2.470073,24.200802,10.030518,16.103165,0.16593446,0.2087933,-0.04816641,0.0497659
7172,7.172,2.1624966,24.026804,10.715896,15.953355,0.22135928,0.14875807,-0.01703979,0.029197305,2.484598,24.21474,10.063404,16.089592,0.16288434,0.21118137,-0.04897912,0.049185187
7173,7.173,2.1732428,24.042803,10.753297,15.940267,0.21974795,0.15112822,-0.016707852,0.027768806,2.4986238,24.228895,10.095161,16.07711,0.1599064,0.21344514,-0.04964295,0.048466474
7174,7.174,2.1840267,24.05879,10.790119,15.927445,0.21810542,0.15348913,-0.016348049,0.02636534,2.512326,24.243193,10.126085,16.065384,0.15696684,0.2156161,-0.0502024,0.047658384
7175,7.175,2.1948483,24.074768,10.82637,15.914914,0.21643169,0.15584034,-0.015960768,0.024986863,2.5257685,24.257538,10.156485,16.054096,0.15405431,0.21770658,-0.050684303,0.046794355
7176,7.176,2.2057066,24.090733,10.862059,15.902694,0.2147268,0.15818118,-0.0155471265,0.023634493,2.5391552,24.27194,10.186455,16.04308,0.15112622,0.2197493,-0.0511297,0.04590617
7177,7.177,2.2166011,24.106688,10.897193,15.890804,0.21299079,0.16051109,-0.015107229,0.022307679,2.5524905,24.286377,10.216,16.032333,0.14818245,0.22174501,-0.05154276,0.045000196
7178,7.178,2.2275314,24.12263,10.93178,15.879267,0.21122366,0.16282952,-0.014642298,0.021007568,2.5658529,24.300959,10.245327,16.021843,0.14520627,0.22370523,-0.051920563,0.04406698
7179,7.179,2.2384965,24.138561,10.965827,15.8681,0.20942555,0.16513577,-0.014152303,0.019733459,2.57928,24.315773,10.274628,16.011494,0.14218958,0.2256347,-0.052254483,0.043095946
7180,7.18,2.2494965,24.154484,10.999342,15.8573265,0.20759645,0.16742939,-0.01363799,0.01848574,2.5926566,24.330631,10.303507,16.001513,0.1391587,0.22751647,-0.052551806,0.04210888
7181,7.181,2.26053,24.170395,11.032331,15.846962,0.2057365,0.16970967,-0.013100177,0.017264932,2.605987,24.345531,10.331987,15.99189,0.13611352,0.22935125,-0.052813187,0.041107833
7182,7.182,2.2715971,24.186295,11.064803,15.8370285,0.20384575,0.17197616,-0.012539536,0.016071409,2.6189294,24.360548,10.359779,15.983101,0.13313387,0.23109362,-0.05294487,0.040034488
7183,7.183,2.282697,24.202187,11.096762,15.827543,0.20192432,0.17422818,-0.011956111,0.014904454,2.6315894,24.375685,10.386984,15.97496,0.13019763,0.23276053,-0.052967906,0.038906783
7184,7.184,2.293829,24.218067,11.128214,15.818525,0.19997235,0.17646515,-0.011351079,0.013765112,2.6442447,24.390923,10.413733,15.967323,0.12724164,0.23438954,-0.052948818,0.037767366
7185,7.185,2.3049924,24.23394,11.159166,15.809992,0.19798997,0.1786865,-0.01072441,0.012652785,2.6568542,24.406181,10.440113,15.960119,0.12427607,0.23597531,-0.052893326,0.036626637
7186,7.186,2.3161871,24.249802,11.189624,15.801962,0.19597726,0.1808917,-0.010077432,0.011568457,2.669432,24.421473,10.466114,15.953354,0.12129827,0.23751973,-0.052802265,0.035485327
7187,7.187,2.3274124,24.265656,11.219591,15.794451,0.19393441,0.18308014,-0.0094100535,0.010511562,2.6819398,24.436777,10.491779,15.94701,0.118317984,0.23901829,-0.052670218,0.034343123
7188,7.188,2.3386676,24.281502,11.249075,15.7874775,0.19186154,0.18525128,-0.008722961,0.00948225,2.6943545,24.452103,10.517105,15.941074,0.1153416,0.24046873,-0.052489884,0.03319721
7189,7.189,2.3499522,24.29734,11.278078,15.781057,0.1897589,0.18740451,-0.008016616,0.008480683,2.706649,24.467476,10.542028,15.935732,0.11237651,0.24186857,-0.052248836,0.032041535
7190,7.19,2.3612657,24.31317,11.306607,15.7752075,0.1876266,0.1895393,-0.007292062,0.0075074136,2.718922,24.482878,10.566618,15.930904,0.10939971,0.24322951,-0.051974528,0.030891925
7191,7.191,2.3726072,24.328993,11.334664,15.769943,0.18546492,0.19165502,-0.00654909,0.006561786,2.731166,24.498299,10.590866,15.926611,0.106413476,0.24455073,-0.051667266,0.02974996
7192,7.192,2.3839767,24.34481,11.362255,15.765281,0.18327397,0.19375125,-0.0057884157,0.005644068,2.7433681,24.513733,10.614773,15.922863,0.10342156,0.24583098,-0.05132518,0.028616026
7193,7.193,2.3953733,24.36062,11.389383,15.761235,0.181054,0.19582732,-0.005010903,0.004754707,2.7555585,24.52919,10.638346,15.919687,0.10041719,0.24707343,-0.05095368,0.027492583
7194,7.194,2.4067967,24.376425,11.416051,15.757822,0.17880522,0.19788274,-0.004216805,0.0038934946,2.767717,24.544666,10.6615925,15.917088,0.09740582,0.24827604,-0.050548777,0.026378915
7195,7.195,2.4182463,24.392223,11.442262,15.755054,0.17652789,0.19991697,-0.0034066588,0.0030605495,2.779841,24.56016,10.684511,15.91507,0.09438863,0.24943872,-0.050110407,0.025276005
7196,7.196,2.4297214,24.408016,11.468019,15.752947,0.17422225,0.20192944,-0.0025810748,0.002256021,2.7919507,24.575678,10.70718,15.9136505,0.09136114,0.25056344,-0.049642034,0.024185449
7197,7.197,2.4412215,24.423807,11.493325,15.751514,0.17188857,0.20391962,-0.0017398,0.0014793128,2.804086,24.591259,10.729658,15.912832,0.08831383,0.25165364,-0.049145147,0.023106232
7198,7.198,2.4527462,24.439592,11.518182,15.750771,0.1695271,0.205887,-0.00088422,0.0007312745,2.816183,24.60684,10.751837,15.91264,0.085263155,0.25270355,-0.04861825,0.0220422
7199,7.199,2.4642947,24.455376,11.542592,15.750728,0.16713814,0.20783101,-1.4036894e-05,1.129508e-05,2.82826,24.622417,10.773687,15.913113,0.082205154,0.2537148,-0.04806707,0.020996004
7200,7.2,2.4758668,24.471155,11.566558,15.751399,0.16472197,0.2097512,0.000869751,-0.0006801188,2.8402932,24.637966,10.795237,15.914289,0.079146266,0.2546856,-0.047491893,0.019969478
7201,7.201,2.4874618,24.486935,11.59008,15.752797,0.16227889,0.211647,0.0017674267,-0.0013435185,2.8523045,24.653543,10.816471,15.916143,0.07608153,0.25561786,-0.046885163,0.018957585
7202,7.202,2.4990795,24.50271,11.61316,15.754934,0.15980914,0.21351798,0.0026775897,-0.0019781142,2.8642898,24.669125,10.837391,15.918671,0.07301248,0.25651133,-0.046252005,0.017963901
7203,7.203,2.5107188,24.518488,11.635799,15.757822,0.15731317,0.21536356,0.0036010295,-0.0025847554,2.8762453,24.684723,10.857992,15.921894,0.06994061,0.25736588,-0.045588575,0.016987234
7204,7.204,2.5223799,24.534264,11.657998,15.761472,0.15479116,0.2171833,0.004536301,-0.0031627119,2.8881774,24.700367,10.878296,15.92581,0.06686478,0.25818208,-0.04488992,0.016025573
7205,7.205,2.5340617,24.55004,11.679757,15.765896,0.15224357,0.21897669,0.005483359,-0.0037121773,2.9000752,24.71604,10.898306,15.930428,0.063788325,0.25895935,-0.044157565,0.015081152
7206,7.206,2.5457637,24.565817,11.7010765,15.771104,0.14967072,0.22074321,0.0064421147,-0.0042333603,2.9119582,24.731722,10.918001,15.93578,0.06070667,0.25969905,-0.04340155,0.014158085
7207,7.207,2.5574858,24.581598,11.721956,15.777107,0.14707293,0.22248244,0.0074124634,-0.004726365,2.923811,24.747417,10.937386,15.941881,0.057624333,0.26040033,-0.042617314,0.013255626
7208,7.208,2.5692272,24.59738,11.742395,15.7839155,0.1444506,0.22419392,0.008393049,-0.0051905513,2.935628,24.763117,10.956459,15.948715,0.054543238,0.26106307,-0.041806202,0.012375161
7209,7.209,2.5809877,24.613167,11.762394,15.791538,0.14180404,0.2258772,0.009384617,-0.0056265444,2.947485,24.778889,10.975275,15.956305,0.051444042,0.26169142,-0.040971298,0.011514902
7210,7.21,2.5927663,24.628958,11.781951,15.799985,0.13913374,0.22753173,0.010386333,-0.006034106,2.9592414,24.794823,10.9937,15.964737,0.048364006,0.2622781,-0.040053464,0.010660857
7211,7.211,2.604563,24.644753,11.801065,15.809266,0.13644001,0.22915718,0.011397615,-0.006412953,2.9709165,24.810843,11.011753,15.974005,0.04529865,0.2628249,-0.039076783,0.009823561
7212,7.212,2.616377,24.660553,11.819736,15.819388,0.13372324,0.23075308,0.012418434,-0.0067633092,2.982574,24.826866,11.029493,15.984056,0.04223177,0.26333508,-0.03807901,0.009014279
7213,7.213,2.6282082,24.676361,11.83796,15.830362,0.1309839,0.23231897,0.013448775,-0.0070852637,2.9941995,24.84289,11.046919,15.994902,0.03916757,0.26380825,-0.037057925,0.008233279
7214,7.214,2.6400554,24.692177,11.855738,15.842195,0.12822244,0.23385443,0.014488198,-0.0073786825,3.0057929,24.858915,11.064035,16.00655,0.03610659,0.2642446,-0.036013562,0.007480949
7215,7.215,2.651919,24.708002,11.873064,15.854893,0.12543915,0.2353591,0.015536584,-0.0076435953,3.0173674,24.874954,11.080845,16.019005,0.03304574,0.2646448,-0.034947112,0.006757498
7216,7.216,2.6637979,24.723835,11.889938,15.868465,0.122634545,0.23683256,0.016593032,-0.007879689,3.0289097,24.890995,11.097334,16.032272,0.02998899,0.2650086,-0.033858567,0.0060638487
7217,7.217,2.6756916,24.739677,11.906358,15.882919,0.119809106,0.23827437,0.01765757,-0.008087069,3.0404193,24.907036,11.11351,16.046364,0.026936913,0.2653362,-0.03274893,0.005400628
7218,7.218,2.6876001,24.755533,11.922318,15.89826,0.116963185,0.23968418,0.01873058,-0.0082659125,3.05189,24.923077,11.129366,16.06128,0.023891654,0.2656277,-0.03161711,0.0047682226
7219,7.219,2.6995225,24.771399,11.937819,15.914495,0.114097334,0.24106158,0.019810736,-0.008415714,3.0633445,24.939137,11.144907,16.077038,0.020847498,0.26588395,-0.03046492,0.0041666925
7220,7.22,2.7114587,24.78728,11.952852,15.931631,0.11121192,0.24240628,0.020898893,-0.008536816,3.0745785,24.955168,11.160007,16.093666,0.017859293,0.26610136,-0.029251048,0.0035951734
7221,7.221,2.7234077,24.803173,11.967418,15.949673,0.108307526,0.2437178,0.02199421,-0.008628979,3.0854611,24.971035,11.174582,16.111225,0.014962415,0.26627997,-0.027976923,0.0030593276
7222,7.222,2.7353697,24.819082,11.98151,15.968626,0.10538451,0.2449959,0.023096584,-0.008692071,3.0963101,24.98695,11.188833,16.129614,0.01207272,0.26642662,-0.026672225,0.0025559664
7223,7.223,2.7473438,24.835007,11.995126,15.988495,0.10244342,0.24624021,0.024205595,-0.008725926,3.1070902,25.002926,11.20282,16.148754,0.00919997,0.26654127,-0.025324624,0.002085328
7224,7.224,2.7593296,24.850948,12.008259,16.009285,0.09948475,0.24745035,0.025321268,-0.00873059,3.117837,25.01889,11.216509,16.168716,0.0063350494,0.26662475,-0.023963418,0.0016513765
7225,7.225,2.7713268,24.866909,12.020905,16.031,0.096508935,0.24862605,0.026443556,-0.008705884,3.128605,25.034843,11.229935,16.189587,0.0034637395,0.2666775,-0.022603914,0.001254499
