,Theta1,Theta2,Omega1,Omega2,x1_true,y1_true,x2_true,y2_true,Theta1_pred,Theta2_pred,Omega1_pred,Omega2_pred,x1_pred,y1_pred,x2_pred,y2_pred
576,3.9251564,18.101744,-7.0840964,0.80326927,-0.1882391,0.18893103,-0.3696048,-0.006607637,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
577,2.7435212,37.440475,2.4959714,21.622293,0.103383936,0.2458468,0.035172075,-0.0119826645,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
578,3.2720864,77.87279,-9.481544,25.913427,-0.03470399,0.26443246,0.13029113,0.47396886,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
579,3.9893641,71.03689,3.130349,21.92995,-0.19997373,0.17646357,0.050460488,0.26817828,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
580,2.707773,79.35863,-6.2998314,22.413677,0.1121046,0.24199472,-0.08267551,0.42417485,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
581,2.694983,16.383892,-1.625159,-19.568481,0.115190454,0.24054116,-0.051662974,0.44860083,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
582,3.9857514,8.336316,-4.4345365,12.9403925,-0.1993349,0.1771849,0.03693849,0.3008933,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
583,2.3913367,16.222271,8.702134,4.473684,0.18184301,0.19509487,0.050644696,0.42729282,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
584,2.7940488,66.9602,-1.6854259,23.598318,0.090835236,0.25075457,-0.13165638,0.39781362,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
585,4.2928605,17.90575,-5.846936,5.701378,-0.24357207,0.108634874,-0.45954487,-0.047840804,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
586,3.1794503,24.319193,8.069752,19.269949,-0.010094215,0.2665089,-0.2039129,0.08330625,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
587,2.0165946,13.726456,-2.2785702,13.428166,0.24063455,0.114995256,0.485155,0.008512206,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
588,1.8240138,15.061812,0.1712385,14.299107,0.2581953,0.06681372,0.4187801,0.27974895,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
589,4.0375285,2.6333187,6.42343,11.268472,-0.2082378,0.16663107,-0.07844286,0.39961642,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
590,1.426997,3.1237092,4.90583,1.6170037,0.2639473,-0.03821926,0.26871657,0.2284381,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
591,3.1426556,63.575523,6.402108,23.237385,-0.0002834907,0.26669985,0.18027073,0.07041165,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
592,2.374106,61.31982,5.072467,22.606115,0.18517748,0.19193278,-0.08106217,0.17626953,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
593,1.8789102,14.476914,-2.7707796,16.499563,0.25414038,0.080879934,0.5055955,0.16975744,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
594,2.106838,8.633849,10.637807,-17.549932,0.22929189,0.13621353,0.41891736,0.32375303,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
595,4.121807,7.628335,-0.61521816,13.396704,-0.22152549,0.14851043,0.038413554,0.08883986,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
596,3.4368432,44.732925,10.522058,22.343506,-0.07760424,0.2551597,0.104311384,0.060132533,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
597,2.9782202,10.363473,-8.791752,16.612013,0.04337786,0.26314873,-0.17179243,0.42072612,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
598,2.400646,25.873453,4.0898576,-13.862204,0.18001896,0.19677922,0.35999173,-4.2274594e-05,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
599,4.327731,17.8702,-5.767541,6.1265645,-0.2472114,0.10007705,-0.46860945,-0.048623323,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
600,2.673486,62.26059,9.534674,25.20515,0.12033436,0.23800953,-0.023869097,0.013656557,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
601,2.327456,85.15604,-3.5594077,23.360666,0.19392641,0.1830886,0.10673884,0.43513465,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
602,4.9108915,28.036448,0.23385872,12.324224,-0.2614628,-0.052593645,-0.19861521,0.2065956,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
603,2.853331,24.101646,4.4794984,-13.119866,0.07581906,0.25569582,-0.15297277,0.11864403,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
604,2.3136404,60.968296,2.4606624,21.375618,0.19643731,0.18039198,-0.058914825,0.2573607,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
605,3.3542006,75.20991,3.1021957,23.277935,-0.056276325,0.26069495,-0.10620391,-0.0012900233,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
606,1.8469831,23.516762,9.179008,16.352526,0.2565927,0.07272613,-0.009835124,0.08477237,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
607,3.0000799,17.382328,-7.691072,-13.740383,0.037615616,0.264034,-0.2276553,0.23646165,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
608,1.7592789,27.82577,3.5561547,-17.74087,0.26197666,0.049971193,0.3776371,0.29028672,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
609,2.995349,13.001822,-6.344846,7.55185,0.03886432,0.26385307,0.15136375,0.022041649,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
610,2.091129,13.243064,-1.5983285,11.291915,0.23140326,0.13259494,0.3984157,-0.07533708,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
611,2.7860227,16.272116,10.56785,-2.343891,0.092844866,0.25001743,-0.049759574,0.47539017,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
612,4.1373043,14.998631,-5.6868153,-16.971464,-0.2238003,0.14505969,-0.050091222,0.34743077,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
613,1.4705353,22.666641,4.661624,15.252046,0.26536065,-0.026694845,0.09859797,0.18143757,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
614,3.522408,23.4857,10.46429,-1.633454,-0.0991264,0.24759412,-0.3650516,0.26790878,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
615,4.2807727,29.707104,-9.908947,16.810522,-0.24224114,0.111571126,-0.5064047,0.14826602,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
616,3.7681406,51.447395,3.8192253,22.748919,-0.15638003,0.21604207,0.09040627,0.1149213,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
617,3.8414438,30.342377,-8.027277,8.90781,-0.17178248,0.204009,-0.4061849,0.07679115,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
618,3.4010358,15.906657,13.009223,-10.224328,-0.068419844,0.25777435,-0.12106353,0.5192271,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
619,2.2609587,19.809187,-7.364752,10.861478,0.20566374,0.16979787,0.42408568,0.016759485,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
620,2.177194,42.027397,4.836365,20.718092,0.21914907,0.15199533,-0.028117761,0.25193536,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
621,5.4117293,21.716654,-1.223644,-6.5343714,-0.20409672,-0.17167826,-0.13180485,0.0850371,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
622,3.4913466,15.836404,12.758229,-9.747588,-0.091389194,0.2505532,-0.12555018,0.5150564,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
623,2.9334683,58.332016,-6.099304,22.126757,0.0551069,0.26094466,0.31580505,0.31720638,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
624,1.219038,16.585674,1.8266902,11.582979,0.25036952,-0.09189122,0.04520297,0.07850706,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
625,2.8273866,83.376396,-5.0643845,23.188957,0.08242669,0.25364292,0.34707263,0.28667954,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
626,2.6166162,25.022238,2.8592987,-12.999592,0.13366808,0.23078504,0.10425675,-0.034288287,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
627,2.4639657,25.650883,3.597722,-13.194759,0.16720653,0.20777601,0.29929408,-0.023917258,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
628,2.340582,61.152603,3.8605,21.987946,0.19150658,0.1856182,-0.07362647,0.2144861,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
629,3.8419006,12.003378,-5.3057113,10.286521,-0.17187566,0.2039305,-0.3142186,-0.021607459,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
630,3.840903,21.939667,9.96372,-21.939829,-0.17167214,0.20410185,-0.157948,0.4704485,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
631,3.5251608,30.590425,-8.422615,3.757275,-0.09980759,0.24732031,-0.29580212,0.06644735,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
632,1.871646,15.460605,2.966882,12.34434,0.25472116,0.079031706,0.320021,0.33761403,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
633,2.8898985,14.1708355,-1.0373107,-18.91181,0.06642032,0.2582968,0.33296916,0.2672745,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
634,1.1946465,16.22303,-0.40080318,10.028569,0.2480539,-0.09797017,0.11667934,0.13412812,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
635,2.9536223,66.12958,-8.892631,31.424316,0.049836986,0.26200223,0.008365579,0.5254581,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
636,1.6502819,10.840759,-4.2811584,-13.36714,0.26585793,0.02117649,0.0023476481,0.062300913,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
637,2.6180384,25.015724,2.8567045,-13.003546,0.13333972,0.23097491,0.102202445,-0.033901215,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
638,1.9884052,14.886459,-9.4804945,21.174686,0.24378015,0.10816712,0.43905014,0.28982204,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
639,2.6835387,43.299034,11.414515,22.197165,0.11793568,0.23920715,-0.0504392,0.03237681,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
640,1.9650309,15.733283,4.9394217,10.823562,0.24624167,0.102439895,0.23948961,0.36905438,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
641,1.890164,27.349968,7.113023,-21.33044,0.2532141,0.0837348,0.46610445,0.2443791,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
642,2.314325,14.271179,-11.157819,13.411098,0.19631375,0.18052645,0.4606225,0.21616063,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
643,1.676441,16.380878,1.9071524,15.85315,0.2652131,0.028123042,0.098987445,0.23668458,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
644,2.6116178,80.591194,2.711587,23.188192,0.13481995,0.23011404,-0.10166994,0.10682,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
645,4.448008,8.478621,7.122471,14.008976,-0.25743335,0.06969185,-0.041093156,0.22565919,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
646,1.5171496,10.117589,-0.09311465,-11.184207,0.26631632,-0.014300729,0.095974326,0.19091256,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
647,1.9564966,23.70437,9.830637,16.235271,0.24710694,0.10033468,-0.016892612,0.062478065,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
648,1.2644168,16.812021,2.9130425,12.186926,0.25428027,-0.08043905,0.016106308,0.039569512,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
649,2.8847127,82.12599,2.7006419,22.539879,0.067758895,0.25794888,0.18246157,0.017174736,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
650,2.70985,10.882624,-5.905249,11.875,0.11160171,0.24222706,-0.15339884,0.27228698,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
651,2.159527,19.967117,-7.721406,12.625734,0.22180003,0.14810008,0.46157277,0.031318516,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
652,2.4419966,21.849844,-0.17226176,22.238935,0.17173046,0.20405279,0.2092911,0.4680946,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
653,3.8622181,46.463028,-1.0317817,21.997177,-0.17598327,0.20039655,-0.012283474,0.4109465,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
654,3.6732116,30.500662,-8.070939,6.1794753,-0.13519809,0.22989208,-0.34661758,0.06731689,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
655,2.376833,84.900665,-5.896824,25.468098,0.18465339,0.19243705,0.1639613,0.45833313,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
656,3.3912778,30.631618,-8.89081,1.4874102,-0.06590127,0.2584297,-0.25428095,0.06963885,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
657,1.5699226,10.547037,-2.8125484,-12.680732,0.2666999,-0.00023303187,0.02638124,0.115420856,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
658,2.274877,14.319462,-11.374991,14.156976,0.20328058,0.17264383,0.46556145,0.22099304,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
659,4.0284467,5.944565,0.42111245,12.552724,-0.20671591,0.16851535,-0.29530996,-0.08303976,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
660,4.082006,11.492948,-6.138849,13.813561,-0.21544074,0.15720744,-0.44982708,0.029959872,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
661,3.4207563,12.599245,-6.4482923,6.1349225,-0.073489666,0.25637504,-0.064723626,-0.010180861,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
662,3.7137556,12.232944,-5.439233,8.842812,-0.14440519,0.22422317,-0.23169163,-0.027788669,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
663,3.7355638,51.273727,4.7960725,23.506062,-0.14926036,0.2210209,0.07634039,0.07877749,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
664,4.5363197,8.669154,5.9656196,14.221693,-0.26257676,0.046715423,-0.079689145,0.24083139,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
665,2.1135585,41.186436,-1.8529488,20.559954,0.22837128,0.1377514,0.13799073,0.3886702,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
666,3.6680348,31.967993,3.497869,22.459496,-0.13400617,0.23058888,0.005864024,0.0035091192,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
667,4.5038247,20.25095,-8.740596,-8.753019,-0.2609204,0.0552217,0.0019619763,0.0102578625,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
668,2.5950074,2.6009188,12.684686,-12.09601,0.13862348,0.22784297,0.27589768,0.45650142,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
669,3.2449577,20.86622,-0.68564,22.102976,-0.02751839,0.26527652,0.2131081,0.3802886,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
670,2.7212524,81.227486,5.215976,25.310131,0.10883255,0.24348381,-0.008114047,0.0037915409,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
671,3.0412526,19.653763,6.8731313,19.714626,0.026715806,0.26535854,0.21881467,0.080353364,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
672,2.7930508,37.991726,0.95446616,19.800951,0.09108545,0.2506638,0.1680167,-0.0046996176,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
673,4.104233,19.824577,-3.5329976,-19.633123,-0.21888144,0.15238044,0.0018698573,0.0027216524,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
674,2.7783136,35.804005,-4.987097,19.069008,0.094769485,0.24929427,-0.15802759,0.33427972,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
675,2.157767,12.763182,-1.4520278,10.214668,0.22206035,0.14770949,0.27421165,-0.11384189,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
676,2.1764426,17.829641,9.238468,18.849367,0.21926323,0.1518306,-0.00798206,0.012229487,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
677,3.1019135,12.885773,-6.570448,6.547452,0.010579666,0.26649007,0.094323196,0.013278872,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
678,2.883662,7.5899696,8.809805,-7.0968046,0.068029895,0.25787753,0.32548898,0.18828067,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
679,5.427377,21.851006,-0.2045654,-5.6663766,-0.20138542,-0.17485079,-0.1641315,0.0892345,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
680,3.6792333,9.032257,-9.176329,18.206541,-0.13657998,0.22907378,-0.034562215,0.47549063,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
681,4.1175013,15.545505,8.985025,-0.26686606,-0.22088398,0.1494629,-0.17774658,0.41265112,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
682,3.0719838,57.1984,0.7512017,20.755465,0.018549688,0.26605412,0.17989573,0.053695127,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
683,4.868251,16.874632,-2.3039045,8.519468,-0.26346707,-0.04140026,-0.50868326,0.06347069,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
684,2.6901944,16.314644,-1.1086855,-20.008215,0.116340995,0.2399868,-0.03571628,0.4590929,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
685,3.8721304,70.51466,7.025888,23.562155,-0.17796098,0.19864234,0.084841445,0.15321364,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
686,2.29882,60.51817,-1.093817,20.782066,0.19908912,0.17746103,0.002659604,0.35786152,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
687,3.4832327,48.050423,-7.609207,27.354492,-0.08935326,0.25128645,-0.3025912,0.41146904,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
688,2.6576903,16.286907,9.964311,-0.0484585,0.12407871,0.23607914,-0.02184359,0.45931798,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
689,3.8342865,23.357172,11.161518,-7.2551074,-0.17031793,0.20523325,-0.43144584,0.2594653,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
690,3.7601268,72.66917,-10.62581,30.494213,-0.15464373,0.2172883,-0.26157266,0.46161407,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
691,3.6073933,12.389927,-5.769481,7.7185173,-0.119785175,0.23828638,-0.16659892,-0.02427286,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
692,3.5106328,22.626566,12.900575,-26.204554,-0.09620412,0.24874417,-0.25449413,0.46339077,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
